Code,Name,Close,Location,Industry,List_date,Years,Profit,EPS1618,EPS1113,Book_Value,div,div2,PE1618,dir_rate,Growth,Growth2,liquidity_ratio,有形资产/债务,PB,Mkt_value
000672.SZ,上峰水泥,19.26,甘肃,建筑材料,1996/12/18,23.22465753,1,0.986666667,0.1229,4.2463,是,1,19.52027027,21.59445444,7.028207215,702.82%,0.762301212,0.851916896,4.535713445,12936555949
000673.SZ,当代东方,3.31,山西,传媒,1997/1/24,23.12328767,0,-0.553166667,-0.0297,0.6989,-,0,10000,0,17.62514029,1762.51%,2.002138177,1.956883132,4.736013736,3791526617
000676.SZ,智度股份,8.4,河南,传媒,1996/12/24,23.20821918,0,0.58,-0.2076,6.0713,是,1,14.48275862,4.289138648,-3.793834297,-379.38%,2.55175363,-8.098652191,1.383558711,11058840809
000677.SZ,恒天海龙,3.28,山东,化工,1996/12/26,23.20273973,0,0.002966667,-0.063266667,0.3169,-,0,1105.617978,0,-1.046891465,-104.69%,1.836115839,4.50432743,10.35026822,3283116202
000678.SZ,襄阳轴承,5.62,湖北,汽车,1997/1/6,23.17260274,0,-0.023333333,0.013333333,2.5779,-,0,10000,0,-2.75,-275.00%,0.920514501,1.585352097,2.180069048,3152936927
000679.SZ,大连友谊,3.21,辽宁,房地产,1997/1/24,23.12328767,0,-0.2494,0.455166667,2.627,-,0,10000,0,-1.547931161,-154.79%,1.439068803,0.767099012,1.221926152,1318680000
000680.SZ,山推股份,3.3,山东,机械设备,1997/1/22,23.12876712,0,0.050433333,0.127033333,2.7159,是,1,65.43291474,30.83732424,-0.602991341,-60.30%,1.263468006,1.121619253,1.215066829,4193862125
000681.SZ,视觉中国,16.9,江苏,传媒,1997/1/21,23.13150685,1,0.393333333,0.026666667,4.1253,是,1,42.96610169,10.03282116,13.75,1375.00%,1.097574304,2.858941252,4.096671757,13934485202
000682.SZ,东方电子,4.95,山东,电气设备,1997/1/21,23.13150685,1,0.087633333,0.0282,2.2543,-,0,56.48535565,0,2.107565012,210.76%,2.491355138,-1.145254316,2.195803575,6153936962
000683.SZ,远兴能源,2.08,内蒙古,化工,1997/1/31,23.10410959,0,0.116666667,0.126666667,2.4657,-,0,17.82857143,0,-0.078947368,-7.89%,0.593195715,2.134319531,0.843573833,8476701821
