Code,Name,Close,Location,Industry,List_date,2018/12/31,2017/12/31,2016/12/31,2015/12/31,2014/12/31,2013/12/31,2012/12/31,2011/12/31,2010/12/31,2009/12/31,2008/12/31,2007/12/31,2006/12/31,Profit,平均EPS(2016-18),平均EPS(2011-13),净资产,div,PE1618,分红比率,Growth,流动比例,有形资产/债务,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5,
002681.SZ,奋达科技,4.4500,广东,电子,2012-06-05,-0.3700,0.3400 ,0.3100 ,0.4800 ,0.4800 ,0.8700 ,0.5600 ,0.8400 ,0.7800 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.09,0.76,2.5318,-,47.68,0.0000,-87.67%,1.5017,3.0580,1.76,"10,147,559,406.40",0,0,0,1,0,1,0,0,
002682.SZ,龙洲股份,4.0700,福建,交通运输,2012-06-12,0.3000 ,0.4800 ,0.1900 ,0.1700 ,0.1000 ,0.3500 ,0.7700 ,1.8000 ,1.0900 ,0.7000 ,0.6000 ,0.0000 ,0.0000 ,1,0.32,0.97,5.0638,是,12.59,23.5245,-66.78%,1.2491,0.5634,0.80,"2,361,948,094.80",0,1,0,1,1,1,1,1,
002683.SZ,宏大爆破,30.5100,广东,化工,2012-06-12,0.3051 ,0.2300 ,0.0900 ,0.1800 ,0.7300 ,0.7500 ,0.4400 ,0.7400 ,0.6600 ,0.6200 ,0.0000 ,0.4000 ,0.2300 ,1,0.21,0.64,4.3379,是,146.42,49.5543,-67.61%,1.5029,1.2425,7.03,"9,659,108,270.66",0,0,0,1,0,1,0,0,
002684.SZ,猛狮科技,5.6800,河南,汽车,2012-06-12,-4.8800,-0.2400,0.2900 ,0.0100 ,0.1000 ,-0.1500,0.9000 ,1.0500 ,0.9400 ,0.8100 ,0.0000 ,0.0000 ,0.0000 ,0,-1.61,0.60,-0.1284,-,10000.00,0.0000,-368.33%,0.8872,0.3585,-44.24,"2,252,476,324.33",0,0,0,1,1,1,1,1,
002685.SZ,华东重机,6.4900,江苏,机械设备,2012-06-12,0.3055 ,0.1701 ,0.0445 ,0.0391 ,0.0588 ,0.0500 ,0.2600 ,0.5200 ,0.5500 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.17,0.28,4.5917,是,37.44,16.3669,-37.34%,2.1942,-6.0771,1.41,"6,781,758,013.93",0,0,1,1,1,1,1,0,
002686.SZ,亿 利 达,5.1600,浙江,机械设备,2012-07-03,0.0581 ,0.3190 ,0.2910 ,0.2350 ,0.3000 ,0.6500 ,0.9300 ,0.9100 ,0.9300 ,0.6200 ,0.0000 ,0.0000 ,0.0000 ,1,0.22,0.83,3.3924,是,23.17,33.8511,-73.17%,1.6738,2.4001,1.52,"2,604,700,012.72",0,0,0,1,0,1,0,0,
002687.SZ,乔 治 白,5.4400,浙江,纺织服装,2012-07-13,0.3200 ,0.2100 ,0.1800 ,0.1700 ,0.3500 ,0.3300 ,1.1300 ,1.2700 ,0.9800 ,0.6000 ,0.0000 ,0.0000 ,0.0000 ,1,0.24,0.91,3.0247,是,22.99,46.4691,-73.99%,2.0128,-5.3282,1.80,"1,914,500,000.00",0,0,1,1,0,1,0,0,
002688.SZ,金河生物,7.0800,内蒙古,农林牧渔,2012-07-13,0.2600 ,0.1700 ,0.2600 ,0.4800 ,0.3500 ,0.8300 ,0.9600 ,0.9475 ,0.6458 ,0.3309 ,0.1943 ,0.0000 ,0.0000 ,1,0.23,0.91,2.6412,是,30.78,97.0626,-74.79%,1.2633,0.8186,2.68,"3,322,564,895.65",0,0,0,1,0,1,0,0,
002689.SZ,远大智能,3.0400,辽宁,机械设备,2012-07-17,0.0090 ,0.0377 ,0.0756 ,0.1220 ,0.3600 ,0.3900 ,0.4700 ,0.5300 ,0.2500 ,0.6000 ,0.0000 ,0.0000 ,0.0000 ,1,0.04,0.46,1.3138,-,74.57,0.0000,-91.20%,1.7800,-7.1934,2.31,"3,588,988,894.00",0,0,0,1,0,1,0,0,
002690.SZ,美亚光电,36.0700,安徽,机械设备,2012-07-31,0.6625 ,0.5394 ,0.4576 ,0.4281 ,0.7426 ,0.8000 ,0.9900 ,0.8900 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.55,0.89,3.4161,是,65.21,105.6526,-38.08%,4.9899,-4.4744,10.56,"25,221,560,000.00",0,0,1,1,0,1,0,0,
002691.SZ,冀凯股份,5.0200,河北,机械设备,2012-07-31,0.0400 ,0.0500 ,0.0400 ,0.1200 ,0.1900 ,0.2100 ,0.4200 ,0.3400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.04,0.32,2.5788,是,115.85,15.7962,-86.60%,8.7158,-13.2213,1.95,"1,968,600,000.00",0,0,1,1,0,1,0,0,
002692.SZ,睿康股份,3.6600,江苏,电气设备,2012-08-08,-0.5104,0.1043 ,0.1268 ,0.3923 ,0.3020 ,0.4010 ,0.8551 ,0.8700 ,0.6500 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.09,0.71,1.5641,-,10000.00,0.0000,-113.14%,1.5276,1.6893,2.34,"2,463,240,780.00",0,0,0,1,0,1,0,0,
002693.SZ,双成药业,5.1900,海南,医药生物,2012-08-08,-0.1700,0.0200 ,-0.9600,0.1300 ,0.2200 ,0.3700 ,0.6800 ,0.7800 ,0.7100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.37,0.61,1.2890,-,10000.00,0.0000,-160.66%,2.7811,1.4423,4.03,"1,786,050,000.00",0,0,1,1,0,1,0,0,
002694.SZ,顾地科技,3.0600,湖北,建筑材料,2012-08-16,-0.2000,0.2000 ,0.1200 ,0.0700 ,0.0800 ,0.5300 ,0.9400 ,0.9400 ,0.3600 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.04,0.80,1.7445,-,76.50,0.0000,-95.02%,0.9940,2.5417,1.75,"1,851,310,080.00",0,0,0,1,0,1,0,0,
002695.SZ,煌 上 煌,16.7500,江西,食品饮料,2012-09-05,0.3400 ,0.2820 ,0.1800 ,0.4800 ,0.8000 ,0.9800 ,0.9400 ,0.8700 ,0.7000 ,0.5500 ,0.0000 ,0.0000 ,0.0000 ,1,0.27,0.93,3.6876,是,62.66,24.3699,-71.25%,4.8428,-2.2392,4.54,"7,893,521,310.60",0,0,1,1,0,1,0,0,
002696.SZ,百洋股份,5.1900,广西,农林牧渔,2012-09-05,0.1445 ,0.6119 ,0.3367 ,0.3243 ,0.3200 ,0.6500 ,1.1500 ,0.9800 ,0.7000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.36,0.93,5.5065,是,14.24,34.5910,-60.68%,1.3622,-5.3415,0.94,"2,095,146,662.30",0,1,0,1,1,1,1,1,
002697.SZ,红旗连锁,8.3100,四川,商业贸易,2012-09-05,0.2400 ,0.1200 ,0.1061 ,0.1300 ,0.2100 ,0.3900 ,1.0400 ,1.1400 ,1.0100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.16,0.86,1.9213,是,53.49,22.3358,-81.86%,1.1571,-2.7636,4.33,"10,798,400,000.00",0,0,0,1,0,1,0,0,
002698.SZ,博实股份,10.3300,黑龙江,机械设备,2012-09-11,0.2671 ,0.1900 ,0.1600 ,0.2600 ,0.4700 ,0.5200 ,0.4700 ,0.4200 ,0.3500 ,0.3000 ,0.0000 ,0.0000 ,0.0000 ,1,0.21,0.47,3.0293,是,50.22,52.4166,-56.23%,3.5546,"-2,664.0563",3.41,"9,826,705,500.00",0,0,1,1,0,1,0,0,
002699.SZ,美盛文化,5.5600,浙江,传媒,2012-09-11,-0.2500,0.2100 ,0.4100 ,0.2900 ,0.4700 ,0.4500 ,0.6500 ,0.6900 ,0.6700 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.12,0.60,3.6163,-,45.08,0.0000,-79.33%,2.9474,9.4836,1.54,"5,093,607,260.00",0,0,1,1,0,1,0,0,
002700.SZ,新疆浩源,5.9600,新疆,公用事业,2012-09-21,0.1700 ,0.1800 ,0.1900 ,0.2600 ,0.4500 ,0.7000 ,1.0900 ,0.8800 ,0.5500 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.18,0.89,2.4070,是,33.11,18.1669,-79.78%,4.1401,-1.5594,2.48,"3,223,117,094.40",0,0,1,1,0,1,0,0,
002701.SZ,奥 瑞 金,4.3500,北京,轻工制造,2012-10-11,0.1000 ,0.3000 ,0.4900 ,1.0400 ,1.3200 ,2.0000 ,1.6200 ,1.3800 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.30,1.67,2.2816,-,14.66,0.0000,-82.20%,1.1001,1.0841,1.91,"10,009,708,800.00",0,1,0,1,0,1,0,0,
002702.SZ,海欣食品,4.5200,福建,食品饮料,2012-10-11,0.0726 ,-0.0567,0.0459 ,-0.1397,0.1301 ,0.2387 ,1.1460 ,1.0000 ,0.9300 ,0.8200 ,0.6400 ,0.4100 ,0.0000 ,0,0.02,0.79,1.6730,是,219.42,68.8877,-97.41%,2.1611,-38.5888,2.70,"1,951,885,600.00",0,0,1,1,0,1,0,0,
002703.SZ,浙江世宝,4.7100,浙江,汽车,2012-11-02,0.0092 ,0.0414 ,0.2000 ,0.1700 ,0.1600 ,0.1800 ,0.2700 ,0.4300 ,0.3900 ,0.2500 ,0.0000 ,0.0000 ,0.0000 ,1,0.08,0.29,1.8724,-,56.38,0.0000,-71.52%,2.2443,-20.6197,2.52,"3,466,539,956.43",0,0,1,1,0,1,0,0,
002705.SZ,新宝股份,18.4900,广东,家用电器,2014-01-21,0.6188 ,0.5121 ,0.7501 ,0.6415 ,0.4897 ,0.5252 ,0.4912 ,0.4439 ,0.4598 ,0.4171 ,0.0000 ,0.0000 ,0.0000 ,1,0.63,0.49,4.7980,是,29.49,55.8008,28.81%,1.4874,-6.1296,3.85,"12,695,330,498.40",0,0,0,1,0,1,0,0,
002706.SZ,良信电器,9.4400,上海,电气设备,2014-01-21,0.2800 ,0.4100 ,0.6500 ,1.1000 ,1.1900 ,1.2500 ,1.1300 ,1.1100 ,0.9700 ,0.1900 ,3.5900 ,0.7600 ,0.0000 ,1,0.45,1.16,2.2409,是,21.13,86.8060,-61.60%,4.0709,-12.5343,4.21,"6,021,072,029.70",0,0,1,1,0,1,0,0,
002707.SZ,众信旅游,5.6000,北京,休闲服务,2014-01-23,0.0560 ,0.2790 ,0.2560 ,0.4650 ,1.8850 ,1.7200 ,1.2120 ,0.8660 ,0.6590 ,0.3430 ,0.0000 ,0.0000 ,0.0000 ,1,0.20,1.27,2.4913,是,28.43,85.7998,-84.44%,1.5455,-5.2879,2.25,"4,509,860,032.08",0,0,0,1,0,1,0,0,
002708.SZ,光洋股份,6.9500,江苏,汽车,2014-01-21,-0.1924,0.0257 ,0.1420 ,0.0900 ,0.3400 ,0.5300 ,0.5900 ,0.5200 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.01,0.55,3.0080,-,10000.00,0.0000,-101.51%,1.5154,5.3807,2.31,"3,422,685,854.80",0,0,0,1,0,1,0,0,
002709.SZ,天赐材料,24.6900,广东,化工,2014-01-23,1.3500 ,0.9200 ,1.2300 ,0.8200 ,0.5200 ,0.8200 ,0.6400 ,0.4700 ,0.4500 ,0.4400 ,0.3500 ,0.0000 ,0.0000 ,1,1.17,0.64,8.3116,是,21.16,7.5107,81.35%,1.8189,23.6946,2.97,"9,469,560,471.03",0,0,0,1,0,1,0,0,
002711.SZ,欧浦智网,1.2400,广东,交通运输,2014-01-27,-3.9600,0.2000 ,0.3400 ,0.4900 ,0.8600 ,0.9900 ,1.0100 ,0.8200 ,0.6300 ,0.3500 ,0.0000 ,0.0000 ,0.0000 ,0,-1.14,0.94,-2.3942,-,10000.00,0.0000,-221.28%,1.3422,0.8492,-0.52,"1,256,723,776.00",0,0,0,1,1,1,1,1,
002712.SZ,思美传媒,6.3400,浙江,传媒,2014-01-23,0.0500 ,0.7500 ,0.5100 ,1.0100 ,0.8400 ,1.1500 ,1.3000 ,1.2300 ,0.9600 ,0.5800 ,0.0000 ,0.0000 ,0.0000 ,1,0.44,1.23,5.6904,是,14.52,15.0000,-64.40%,1.5940,-6.2852,1.11,"3,870,808,570.08",0,1,0,1,1,1,1,1,
002713.SZ,东易日盛,8.3700,北京,建筑装饰,2014-02-19,0.9700 ,0.8600 ,0.6900 ,0.3900 ,0.9600 ,1.0500 ,0.7300 ,0.6900 ,0.3900 ,0.3500 ,0.0000 ,0.0000 ,0.0000 ,1,0.84,0.82,4.5394,是,9.96,91.4862,2.02%,1.0039,-0.5003,1.84,"2,651,473,713.60",0,1,0,1,0,1,0,1,
002714.SZ,牧原股份,116.5000,河南,农林牧渔,2014-01-28,0.1700 ,2.1200 ,2.2500 ,1.2300 ,0.3300 ,1.4300 ,1.5600 ,1.6800 ,0.4300 ,0.4700 ,0.0000 ,0.0000 ,0.0000 ,1,1.51,1.56,4.7139,是,76.98,20.0423,-2.78%,1.0504,4.5430,24.71,"187,652,730,949.60",1,0,0,1,0,1,0,0,
002715.SZ,登云股份,19.7600,广东,汽车,2014-02-19,0.1100 ,0.1000 ,0.0900 ,-0.3500,0.1600 ,0.3700 ,0.5000 ,0.5900 ,0.4900 ,0.3400 ,0.0000 ,0.0000 ,0.0000 ,0,0.10,0.49,5.3012,-,197.60,0.0000,-79.45%,1.7993,36.5188,3.73,"1,411,280,000.00",0,0,0,1,0,1,0,0,
002716.SZ,金贵银业,2.2600,湖南,有色金属,2014-01-28,0.1200 ,0.4700 ,0.2900 ,0.2300 ,0.5200 ,0.9100 ,0.9600 ,1.0600 ,0.7700 ,0.4300 ,0.0000 ,0.0000 ,0.0000 ,1,0.29,0.98,3.8496,-,7.70,0.0000,-69.97%,2.0551,1.0450,0.59,"2,276,333,315.04",0,1,1,1,1,1,1,1,
002717.SZ,岭南股份,5.1400,广东,建筑装饰,2014-02-19,0.7700 ,1.2200 ,0.6600 ,0.5100 ,0.7300 ,1.2900 ,1.1000 ,0.9800 ,0.8700 ,0.5900 ,0.4900 ,0.0000 ,0.0000 ,1,0.88,1.12,4.2786,是,5.82,10.5281,-21.36%,1.0808,1.1939,1.20,"6,732,856,643.16",0,1,0,1,1,1,1,1,
002718.SZ,友邦吊顶,13.6900,浙江,建筑材料,2014-01-28,1.1900 ,1.4700 ,1.4800 ,1.4600 ,2.0500 ,1.9100 ,1.3600 ,1.4100 ,1.2400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,1.38,1.56,13.5634,是,9.92,25.1803,-11.54%,2.4367,-7.7693,1.01,"2,321,368,660.14",0,1,1,1,1,1,1,1,
002719.SZ,麦 趣 尔,8.8100,新疆,食品饮料,2014-01-28,-0.8851,0.1700 ,0.2600 ,0.6553 ,0.4600 ,0.7400 ,0.7700 ,0.6900 ,0.5900 ,0.5300 ,0.0000 ,0.0000 ,0.0000 ,0,-0.15,0.73,5.6823,-,10000.00,0.0000,-120.69%,2.7778,-2.4943,1.55,"1,713,532,256.88",0,0,1,1,0,1,0,0,
002721.SZ,金一文化,4.6100,北京,轻工制造,2014-01-27,-0.0700,0.2700 ,0.2700 ,0.2400 ,0.4100 ,0.7300 ,0.5500 ,0.5000 ,0.3200 ,0.1200 ,0.0000 ,0.0000 ,0.0000 ,0,0.16,0.59,5.5110,-,29.43,0.0000,-73.60%,1.4298,0.2181,0.84,"4,181,937,951.54",0,0,0,1,1,1,1,0,
002722.SZ,金轮股份,12.6100,江苏,机械设备,2014-01-28,0.6900 ,0.4900 ,0.7300 ,0.4600 ,0.2600 ,0.4700 ,0.5000 ,0.5700 ,0.4000 ,0.1900 ,0.0000 ,0.0000 ,0.0000 ,1,0.64,0.51,10.4377,是,19.81,28.8726,24.03%,1.7703,2.2351,1.21,"2,602,168,817.86",0,0,0,1,1,1,1,0,
002723.SZ,金 莱 特,8.2500,广东,家用电器,2014-01-29,-0.4828,0.0411 ,0.0353 ,0.2287 ,0.4472 ,0.5783 ,0.8857 ,0.7934 ,0.7452 ,0.7986 ,0.0000 ,0.0000 ,0.0000 ,0,-0.14,0.75,3.0489,-,10000.00,0.0000,-118.00%,1.1608,4.5104,2.71,"1,818,896,400.00",0,0,0,1,0,1,0,0,
002724.SZ,海 洋 王,7.3500,广东,电子,2014-11-04,0.2638 ,0.2533 ,0.2781 ,0.1681 ,0.4790 ,0.4928 ,0.4800 ,0.5426 ,0.5369 ,0.3432 ,0.0000 ,0.0000 ,0.0000 ,1,0.27,0.51,2.6370,是,27.73,37.9046,-47.53%,5.3856,-3.5576,2.79,"4,759,200,000.00",0,0,1,1,0,1,0,0,
002725.SZ,跃岭股份,10.6600,浙江,汽车,2014-01-29,0.1800 ,0.1000 ,0.2800 ,0.3500 ,0.9600 ,1.3700 ,1.2600 ,1.1900 ,0.8500 ,0.7100 ,0.0000 ,0.0000 ,0.0000 ,1,0.19,1.27,3.7325,是,57.11,54.8244,-85.34%,2.4773,-8.1542,2.86,"2,288,640,000.00",0,0,1,1,0,1,0,0,
002726.SZ,龙大肉食,6.2600,山东,食品饮料,2014-06-26,0.2300 ,0.2500 ,0.5300 ,0.2700 ,0.5400 ,0.7100 ,0.6500 ,0.7200 ,0.6700 ,0.6900 ,0.0000 ,0.0000 ,0.0000 ,1,0.34,0.69,2.7878,是,18.59,20.0562,-51.44%,3.4229,-3.2125,2.25,"6,816,554,056.00",0,0,1,1,0,1,0,0,
002727.SZ,一 心 堂,21.1100,云南,医药生物,2014-07-02,0.9177 ,0.8120 ,0.6788 ,1.3310 ,1.3050 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.80,0.00,7.1254,是,26.29,32.6887,#DIV/0!,1.8907,-3.9987,2.96,"12,769,146,760.24",0,0,0,1,0,1,0,0,
002728.SZ,特一药业,16.3400,广东,医药生物,2014-07-31,0.7800 ,0.5300 ,0.4700 ,0.4100 ,0.9400 ,1.0700 ,1.0500 ,0.9300 ,0.6600 ,0.3500 ,0.0000 ,0.0000 ,0.0000 ,1,0.59,1.02,5.2238,是,27.54,83.9538,-41.64%,1.8351,0.7573,3.13,"3,242,596,564.08",0,0,0,1,0,1,0,0,
002729.SZ,好 利 来,47.9800,福建,电子,2014-09-12,0.3100 ,0.3400 ,0.3200 ,0.4500 ,0.6400 ,0.8300 ,0.7700 ,0.6400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.32,0.75,6.5015,是,148.39,22.6291,-56.70%,6.0495,-5.8264,7.38,"2,644,528,800.00",0,0,1,1,0,1,0,0,
002730.SZ,电光科技,7.9000,浙江,机械设备,2014-10-09,0.1800 ,0.1700 ,0.1200 ,0.3700 ,0.4500 ,0.5700 ,0.7000 ,0.7000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.16,0.66,2.9192,是,50.43,28.2208,-76.14%,1.5689,2.1893,2.71,"2,329,706,280.00",0,0,0,1,0,1,0,0,
002731.SZ,萃华珠宝,6.2700,辽宁,轻工制造,2014-11-04,0.2000 ,0.4200 ,0.3900 ,0.4000 ,0.8200 ,0.9800 ,0.7700 ,0.6800 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.34,0.81,7.9654,是,18.62,25.4423,-58.44%,1.6153,1.2002,0.79,"1,882,746,600.00",0,0,0,1,1,1,1,1,
002732.SZ,燕塘乳业,19.0400,广东,食品饮料,2014-12-05,0.2700 ,0.7700 ,0.6700 ,0.6100 ,0.6500 ,0.5900 ,0.5500 ,0.4300 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.57,0.52,5.7017,是,33.40,37.2860,8.92%,1.1868,-18.4205,3.34,"3,406,627,500.00",0,0,0,1,0,1,0,0,
002733.SZ,雄韬股份,23.7500,广东,电气设备,2014-12-03,0.2700 ,0.1000 ,0.3700 ,0.4300 ,0.9400 ,0.8200 ,0.8300 ,0.7900 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.25,0.81,6.8119,是,96.28,74.3148,-69.67%,2.0296,7.2400,3.49,"8,185,646,779.66",0,0,1,1,0,1,0,0,
002734.SZ,利民股份,13.7600,江苏,化工,2015-01-27,0.7400 ,0.8300 ,0.8300 ,0.5300 ,0.6400 ,0.7000 ,0.8400 ,0.8600 ,1.2200 ,1.0900 ,0.8300 ,0.0000 ,0.0000 ,1,0.80,0.80,6.4068,是,17.20,48.1410,0.00%,1.9161,-98.0074,2.15,"3,550,448,292.30",0,0,0,1,0,1,0,0,
002735.SZ,王子新材,17.7100,广东,轻工制造,2014-12-03,0.5900 ,0.4800 ,0.4600 ,0.3300 ,0.5300 ,0.6600 ,0.6900 ,0.6300 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.51,0.66,6.8973,是,34.73,39.6420,-22.73%,2.6413,-3.6812,2.57,"2,363,132,368.80",0,0,1,1,0,1,0,0,
002736.SZ,国信证券,11.7700,广东,非银金融,2014-12-29,0.3800 ,0.5200 ,0.5600 ,1.7000 ,0.7000 ,0.3000 ,0.2600 ,0.2600 ,0.0000 ,0.6000 ,0.2800 ,0.0000 ,0.0000 ,1,0.49,0.27,5.7699,是,24.18,28.7434,78.05%,0.0000,0.0000,2.04,"93,152,000,000.00",1,0,0,1,0,1,0,0,
002737.SZ,葵花药业,14.2600,黑龙江,医药生物,2014-12-30,0.9600 ,1.4500 ,1.0400 ,1.0500 ,2.7500 ,2.4000 ,2.1400 ,1.7400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,1.15,2.09,5.6042,是,12.40,103.6790,-45.06%,2.7583,-3.0058,2.54,"8,246,080,000.00",0,1,1,1,0,1,0,0,
002738.SZ,中矿资源,16.2800,北京,采掘,2014-12-30,0.5231 ,0.2847 ,0.2851 ,0.4000 ,0.5000 ,0.5400 ,0.7500 ,0.9800 ,0.0000 ,0.5700 ,0.4500 ,0.3800 ,0.0000 ,1,0.36,0.76,8.6065,是,44.69,12.5349,-51.85%,2.5215,-39.0751,1.89,"3,779,800,073.60",0,0,1,1,0,1,0,0,
002739.SZ,万达电影,16.2000,北京,传媒,2015-01-22,0.7350 ,1.2907 ,1.1636 ,1.0700 ,1.6020 ,1.2100 ,0.7800 ,0.6100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,1.06,0.87,7.1433,-,15.24,0.0000,22.67%,0.5544,-0.8431,2.27,"29,638,387,386.88",0,0,0,1,0,1,0,0,
002740.SZ,爱 迪 尔,8.8800,福建,轻工制造,2015-01-22,0.0600 ,0.1800 ,0.1900 ,0.6900 ,1.1600 ,1.2100 ,0.9800 ,0.8000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.14,1.00,4.4376,是,61.95,16.1306,-85.62%,2.8225,14.0985,2.00,"2,801,556,845.09",0,0,1,1,0,1,0,0,
002741.SZ,光华科技,12.3500,广东,化工,2015-02-16,0.3600 ,0.2475 ,0.1800 ,0.1600 ,0.7500 ,0.6700 ,0.6400 ,0.6100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.26,0.64,3.2240,是,47.05,23.6350,-58.98%,2.0127,12.0693,3.83,"4,135,274,263.25",0,0,1,1,0,1,0,0,
002742.SZ,三圣股份,6.1000,重庆,建筑材料,2015-02-17,0.2600 ,0.4200 ,0.5500 ,0.8800 ,1.4000 ,1.4200 ,1.4200 ,1.2100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.41,1.35,3.4901,是,14.88,38.9758,-69.63%,1.2898,0.4357,1.75,"2,453,760,000.00",0,1,0,1,0,1,0,0,
002743.SZ,富煌钢构,6.3500,安徽,建筑装饰,2015-02-17,0.2500 ,0.2000 ,0.1800 ,0.2700 ,0.4300 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.21,0.00,6.1040,是,30.24,20.3961,#DIV/0!,1.4149,0.7580,1.04,"1,933,873,810.00",0,0,0,1,1,1,1,0,
002745.SZ,木 林 森,12.3400,广东,电子,2015-02-17,0.6000 ,1.2700 ,0.9600 ,0.5800 ,1.0800 ,1.0800 ,0.4000 ,0.2700 ,0.8300 ,0.3500 ,0.1400 ,0.0000 ,0.0000 ,1,0.94,0.58,7.4889,是,13.08,36.3454,61.71%,0.8871,1.0083,1.65,"15,785,803,154.40",0,1,0,1,0,1,0,1,
002746.SZ,仙坛股份,14.2800,山东,农林牧渔,2015-02-16,1.3000 ,0.5600 ,1.4900 ,0.1500 ,0.3700 ,0.4000 ,0.7300 ,1.6600 ,0.9100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,1.12,0.93,7.9192,是,12.79,38.4528,20.07%,3.3971,-10.1752,1.80,"7,317,067,823.58",0,1,1,1,0,1,0,0,
002747.SZ,埃 斯 顿,11.1000,江苏,机械设备,2015-03-20,0.1200 ,0.1100 ,0.2700 ,0.4500 ,0.4900 ,0.6000 ,0.4800 ,0.6900 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.17,0.59,1.9322,是,66.60,59.4305,-71.75%,1.5727,1.4892,5.74,"7,848,356,250.40",0,0,0,0,0,0,0,0,
002748.SZ,世龙实业,6.4100,江西,化工,2015-03-19,0.2371 ,0.6273 ,0.4362 ,0.3282 ,0.9119 ,1.0711 ,0.8980 ,0.9971 ,0.6405 ,0.3513 ,0.0000 ,0.0000 ,0.0000 ,1,0.43,0.99,4.8593,是,14.79,42.1735,-56.15%,3.2214,-7.2000,1.32,"1,653,600,000.00",0,1,1,0,1,0,0,1,
002749.SZ,国光股份,10.6000,四川,化工,2015-03-20,1.0815 ,2.4706 ,1.8566 ,1.8781 ,2.0600 ,2.1300 ,1.9200 ,1.6900 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,1.80,1.91,4.3239,是,5.88,21.5028,-5.77%,7.0227,-1.4338,2.45,"4,018,291,631.77",0,1,1,0,0,0,0,1,
002750.SZ,龙津药业,10.6000,云南,医药生物,2015-03-24,0.0346 ,0.0878 ,0.2273 ,0.3152 ,1.2715 ,1.5011 ,2.0040 ,1.3932 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.12,1.63,1.6165,-,90.94,0.0000,-92.86%,4.2782,-8.6621,6.56,"5,126,400,000.00",0,0,1,0,0,0,0,0,
002751.SZ,易尚展示,26.7000,广东,轻工制造,2015-04-24,0.5300 ,0.3400 ,0.1100 ,0.3100 ,0.6700 ,1.0500 ,1.1300 ,1.0400 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.33,1.07,6.5439,是,81.73,3.8201,-69.57%,0.5728,-0.3727,4.08,"3,441,409,645.38",0,0,0,0,0,0,0,0,
002752.SZ,昇兴股份,5.5600,福建,轻工制造,2015-04-22,0.0500 ,0.1100 ,0.2900 ,0.3300 ,0.0000 ,0.0000 ,0.0000 ,0.3600 ,0.3900 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.15,0.12,2.1544,是,37.07,48.8210,25.00%,1.0661,1.6256,2.58,"4,707,469,932.35",0,0,0,0,0,0,0,0,
002753.SZ,永东股份,6.9500,山西,化工,2015-05-19,0.7760 ,1.0165 ,0.5350 ,0.5942 ,0.8056 ,0.6776 ,0.8065 ,0.8850 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1,0.78,0.79,4.1733,是,8.96,29.9883,-1.76%,3.7872,4.6106,1.67,"2,883,345,807.36",0,1,1,0,0,0,0,1,
